srcip,dstip,srcport,dstport,proto,td,pkt,byt,label
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57843.0,80.0,TCP,0.002,5.0,479.0,1
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.0,2.0,174.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,58088.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,60028.0,80.0,TCP,0.003,5.0,479.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232286721.0,51357.0,51422.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,57749.0,80.0,TCP,0.004,6.0,545.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232261126.0,35271.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,58733.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57839.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,32867.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.003,2.0,174.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.002,2.0,174.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291844.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,58960.0,80.0,TCP,0.006,6.0,545.0,1
3232291849.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291848.0,3232261125.0,49094.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58611.0,80.0,TCP,0.005,5.0,479.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,59094.0,80.0,TCP,0.004,5.0,479.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232261126.0,56850.0,80.0,TCP,0.0069999999999999,5.0,479.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,35563.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,55740.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232261126.0,35184.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.003,2.0,174.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232261126.0,58808.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,57126.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232286721.0,51357.0,631.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,33425.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,56199.0,80.0,TCP,0.005,5.0,479.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59857.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232286722.0,51357.0,5811.0,TCP,0.0,1.0,58.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.004,2.0,174.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.002,2.0,174.0,0
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,58068.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,36970.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59091.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58636.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59074.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,51329.0,80.0,TCP,0.004,6.0,545.0,1
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232286722.0,51471.0,25.0,TCP,0.0,1.0,58.0,1
3232291845.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232286725.0,51357.0,2200.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286729.0,51358.0,10621.0,TCP,0.0,1.0,58.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.004,2.0,174.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,59013.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,32879.0,80.0,TCP,0.005,5.0,479.0,1
3232291848.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.0,2.0,174.0,0
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232286721.0,51493.0,25.0,TCP,0.0,1.0,58.0,1
3232261126.0,3232291846.0,80.0,43771.0,TCP,0.005,17.0,564.0,0
3232291856.0,3232286723.0,51357.0,2190.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,34991.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,35182.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232286729.0,51357.0,1027.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,33285.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59689.0,80.0,TCP,0.0069999999999999,6.0,545.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291844.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,55931.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,33199.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,70.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,34415.0,80.0,TCP,0.005,6.0,545.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60446.0,80.0,TCP,0.0069999999999999,6.0,545.0,1
3232291856.0,3232261126.0,57777.0,80.0,TCP,0.003,6.0,545.0,1
3232289285.0,3232261124.0,53829.0,587.0,TCP,0.061,5.0,612.0,0
3232291854.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,32949.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232261126.0,57647.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291843.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,58865.0,80.0,TCP,0.005,5.0,479.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291852.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,60430.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232286722.0,51357.0,1137.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,36221.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59724.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57741.0,80.0,TCP,0.003,5.0,479.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,58242.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,34450.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,58455.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,59099.0,80.0,TCP,0.005,5.0,479.0,1
3232291855.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,59465.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232286728.0,51401.0,25.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60812.0,80.0,TCP,0.005,5.0,479.0,1
3232291849.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,33151.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,57643.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59469.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232286728.0,51357.0,1082.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59076.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286728.0,51357.0,48.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59417.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57399.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,59924.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,60740.0,80.0,TCP,0.005,5.0,479.0,1
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,57376.0,80.0,TCP,0.004,5.0,479.0,1
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,36618.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286728.0,51357.0,743.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,57405.0,80.0,TCP,0.003,5.0,479.0,1
3232286724.0,3232286975.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232291856.0,3232261126.0,59078.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58699.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,35346.0,80.0,TCP,0.006,6.0,545.0,1
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,59100.0,80.0,TCP,0.006,6.0,545.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232291844.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58640.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58614.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59307.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,55772.0,80.0,TCP,0.003,6.0,545.0,1
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.004,4.0,511.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58003.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,58730.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57762.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,32864.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,56465.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,57946.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,35206.0,80.0,TCP,0.001,6.0,545.0,1
3232291856.0,3232261126.0,57233.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286723.0,51357.0,5222.0,TCP,0.0,1.0,58.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.003,2.0,174.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,60240.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,56441.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59142.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,35335.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,36018.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232286722.0,51357.0,8085.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,55620.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286728.0,51357.0,467.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,58545.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232261126.0,36000.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,33185.0,80.0,TCP,0.0069999999999999,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,35245.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59301.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58349.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,60597.0,80.0,TCP,0.005,6.0,545.0,1
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,58643.0,80.0,TCP,0.004,5.0,479.0,1
3232291848.0,3232261125.0,49094.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,35049.0,80.0,TCP,0.002,6.0,545.0,1
3232291856.0,3232261126.0,59078.0,80.0,TCP,0.003,6.0,545.0,1
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.0,1.0,66.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,56420.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232289284.0,46755.0,4862.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,58222.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232286722.0,51357.0,8011.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,70.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58744.0,80.0,TCP,0.003,5.0,479.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.001,2.0,174.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,33425.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,33808.0,80.0,TCP,0.004,5.0,479.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,35148.0,80.0,TCP,0.004,5.0,479.0,1
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59307.0,80.0,TCP,0.006,6.0,545.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.003,2.0,174.0,0
3232291854.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,58648.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59824.0,80.0,TCP,0.006,6.0,545.0,1
3232291848.0,3232261125.0,49094.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,59095.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,60421.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232286723.0,51357.0,671.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,56317.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,59910.0,80.0,TCP,0.005,6.0,545.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232261126.0,36740.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,57754.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.003,2.0,174.0,0
3232291854.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291848.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232261126.0,58927.0,80.0,TCP,0.0069999999999999,6.0,545.0,1
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286728.0,51357.0,5961.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,56946.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,60773.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,57590.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60725.0,80.0,TCP,0.002,6.0,545.0,1
3232291856.0,3232261126.0,57713.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.005,2.0,174.0,0
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57780.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,59160.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,37244.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,35577.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232286724.0,51357.0,1833.0,TCP,0.0,1.0,58.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232261126.0,60881.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.003,2.0,174.0,0
3232291854.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,60521.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232289281.0,46756.0,1061.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,56734.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232286729.0,51358.0,1720.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,58564.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232261126.0,59091.0,80.0,TCP,0.006,6.0,545.0,1
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,34805.0,80.0,TCP,0.001,5.0,479.0,1
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59822.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,34350.0,80.0,TCP,0.002,5.0,479.0,1
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.003,2.0,174.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.006,2.0,174.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,35198.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232261126.0,55561.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,33025.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59383.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232286725.0,51430.0,25.0,TCP,0.0,1.0,58.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58490.0,80.0,TCP,0.005,5.0,479.0,1
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,60665.0,80.0,TCP,0.002,6.0,545.0,1
3232291856.0,3232261126.0,60303.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,32827.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.005,2.0,174.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60680.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286725.0,51455.0,25.0,TCP,0.005,2.0,112.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
