srcport,dstport,proto,td,pkt,byt,label,srcip_1,srcip_2,srcip_3,srcip_4,dstip_1,dstip_2,dstip_3,dstip_4
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
51357.0,48.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
43145.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,4,192,168,100,5
59417.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
57399.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59924.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,16,192,168,100,5
60740.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
46808.0,445.0,TCP,0.002,2.0,174.0,0,192,168,200,5,192,168,100,5
57376.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
40239.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,10,192,168,100,5
36618.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,743.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
57405.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
138.0,138.0,UDP,0.0,1.0,262.0,0,192,168,200,4,192,168,200,255
59078.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
58699.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
35346.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
49511.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,12,192,168,100,5
59100.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
48888.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,15,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,4,192,168,220,255
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
58640.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
58614.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
59307.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
55772.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
51146.0,445.0,TCP,0.004,4.0,511.0,0,192,168,220,5,192,168,100,5
445.0,34743.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,11
58003.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
58730.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
57762.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,51146.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,5
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
52321.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,14,192,168,100,5
32864.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
56465.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
57946.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
35206.0,80.0,TCP,0.001,6.0,545.0,1,192,168,220,16,192,168,100,6
57233.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,5222.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,3
34743.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,11,192,168,100,5
46808.0,445.0,TCP,0.005,2.0,174.0,0,192,168,200,5,192,168,100,5
60240.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
56441.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59142.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
35335.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
36018.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,8085.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,2
55620.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,467.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
58545.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
36000.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
33185.0,80.0,TCP,0.0069999999999999,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,7,192,168,100,5
35245.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59301.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
58349.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
60597.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
46808.0,445.0,TCP,0.004,2.0,174.0,0,192,168,200,5,192,168,100,5
58643.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
49094.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,8,192,168,100,5
35049.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
59078.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
40239.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,10,192,168,100,5
49511.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,12,192,168,100,5
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
56420.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
34743.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,11,192,168,100,5
46755.0,4862.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,210,4
58222.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
37191.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,7,192,168,100,5
51357.0,8011.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,2
445.0,51146.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,5
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
58744.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
48888.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,15,192,168,100,5
43183.0,445.0,TCP,0.003,2.0,174.0,0,192,168,200,4,192,168,100,5
33425.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
33808.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
60689.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,13,192,168,100,5
35148.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
43183.0,445.0,TCP,0.0,1.0,66.0,0,192,168,200,4,192,168,100,5
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
445.0,34743.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,11
59307.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
37884.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,9,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,14,192,168,220,255
58648.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
59824.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
49094.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,8,192,168,100,5
59095.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
60421.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,671.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,3
445.0,34743.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,11
56317.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
59910.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
46709.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,6,192,168,100,5
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
43183.0,445.0,TCP,0.0,1.0,66.0,0,192,168,200,4,192,168,100,5
36740.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
57754.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
43183.0,445.0,TCP,0.003,2.0,174.0,0,192,168,200,4,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,14,192,168,220,255
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,8,192,168,220,255
49511.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,12,192,168,100,5
58927.0,80.0,TCP,0.0069999999999999,6.0,545.0,1,192,168,220,16,192,168,100,6
43145.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,4,192,168,100,5
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
51357.0,5961.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
56946.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
60773.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
57590.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
60725.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
57713.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,16,192,168,100,5
34743.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,11,192,168,100,5
58844.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,16,192,168,100,5
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
57780.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59160.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
37244.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
35577.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
51357.0,1833.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,4
46709.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,6,192,168,100,5
60881.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
43183.0,445.0,TCP,0.003,2.0,174.0,0,192,168,200,4,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,14,192,168,220,255
60521.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
46756.0,1061.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,210,1
56734.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
51358.0,1720.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,9
445.0,43145.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,4
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
58564.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
59091.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,49094.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,8
34805.0,80.0,TCP,0.001,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
445.0,51146.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,5
445.0,34743.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,11
59822.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
34350.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
34743.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,11,192,168,100,5
51146.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,5,192,168,100,5
52321.0,445.0,TCP,0.006,2.0,174.0,0,192,168,220,14,192,168,100,5
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
35198.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
55561.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,16,192,168,100,5
33025.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59383.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
51430.0,25.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
48888.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,15,192,168,100,5
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
58490.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
46808.0,445.0,TCP,0.004,2.0,174.0,0,192,168,200,5,192,168,100,5
58844.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,16,192,168,100,5
60665.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
60303.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
32827.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
37191.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,7,192,168,100,5
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
60680.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
51455.0,25.0,TCP,0.005,2.0,112.0,1,192,168,220,16,192,168,200,5
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
58419.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
35947.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
59092.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
43183.0,445.0,TCP,0.003,2.0,174.0,0,192,168,200,4,192,168,100,5
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
59315.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,7,192,168,100,5
59056.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,7,192,168,100,5
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
37884.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,9,192,168,100,5
60784.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
57942.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59058.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,16,192,168,100,5
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
33660.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
56662.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
46756.0,3389.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,210,4
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
49511.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,12,192,168,100,5
49094.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,8,192,168,100,5
35309.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
57731.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58329.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
59713.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,5666.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,2
60746.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58208.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58150.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,8,192,168,220,255
60689.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,13,192,168,100,5
34607.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,80.0,TCP,0.0,1.0,66.0,1,192,168,220,16,192,168,100,6
57945.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
60878.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
59360.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58422.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59092.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,1
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
52321.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,14,192,168,100,5
59210.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
58446.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59071.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
60689.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,13,192,168,100,5
51146.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,5,192,168,100,5
60680.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
445.0,51146.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,5
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
46709.0,445.0,TCP,0.006,2.0,174.0,0,192,168,220,6,192,168,100,5
445.0,34743.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,11
34743.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,11,192,168,100,5
37191.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,7,192,168,100,5
59910.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
59092.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
59071.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
55284.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,1177.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,1
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
37191.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,7,192,168,100,5
37191.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,7,192,168,100,5
48888.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,15,192,168,100,5
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
37884.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,9,192,168,100,5
37191.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,7,192,168,100,5
59141.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
48888.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,15,192,168,100,5
59044.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
52321.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,14,192,168,100,5
56756.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,9,192,168,220,255
58833.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
59015.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
52321.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,14,192,168,100,5
59012.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
138.0,138.0,UDP,0.0,1.0,243.0,0,192,168,200,8,192,168,200,255
34716.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
51357.0,5.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,1
51493.0,25.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,2
51357.0,50000.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,9
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
60689.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,13,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,4,192,168,220,255
445.0,58844.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,16
37884.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,9,192,168,100,5
57625.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
35502.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,16000.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,6,192,168,220,255
60684.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,445.0,TCP,0.0,2.0,174.0,0,192,168,220,16,192,168,100,5
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
34470.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
33533.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
52321.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,14,192,168,100,5
58844.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,16,192,168,100,5
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
57736.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
34279.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
60689.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,13,192,168,100,5
34016.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
57728.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,7,192,168,220,255
43145.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,4,192,168,100,5
36089.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
58839.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
60689.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,13,192,168,100,5
51146.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,5,192,168,100,5
58258.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
37191.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,7,192,168,100,5
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
59925.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
